In 219 List,Facility Name,Facility ID,State,Measure Name,Number of Discharges,Footnote,Excess Readmission Ratio,Predicted Readmission Rate,Expected Readmission Rate,Number of Readmissions,Start Date,End Date
YES,LONG ISLAND COMMUNITY HOSPITAL,330141,NY,READM-30-PN-HRRP,770,,1.0056,19.0399,18.9343,147,07/01/2020,06/30/2023
YES,LONG ISLAND COMMUNITY HOSPITAL,330141,NY,READM-30-HIP-KNEE-HRRP,N/A,,0.9663,3.8567,3.9910,Too Few to Report,07/01/2020,06/30/2023
YES,LONG ISLAND COMMUNITY HOSPITAL,330141,NY,READM-30-HF-HRRP,375,,1.0248,22.1907,21.6532,85,07/01/2020,06/30/2023
YES,LONG ISLAND COMMUNITY HOSPITAL,330141,NY,READM-30-COPD-HRRP,228,,0.9876,18.7610,18.9969,42,07/01/2020,06/30/2023
YES,LONG ISLAND COMMUNITY HOSPITAL,330141,NY,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
YES,LONG ISLAND COMMUNITY HOSPITAL,330141,NY,READM-30-AMI-HRRP,145,,0.8878,12.1661,13.7041,12,07/01/2020,06/30/2023
YES,SUNY/STONY BROOK UNIVERSITY HOSPITAL,330393,NY,READM-30-PN-HRRP,1432,,1.0046,17.2965,17.2179,248,07/01/2020,06/30/2023
YES,SUNY/STONY BROOK UNIVERSITY HOSPITAL,330393,NY,READM-30-HIP-KNEE-HRRP,1040,,0.8628,3.8337,4.4434,38,07/01/2020,06/30/2023
YES,SUNY/STONY BROOK UNIVERSITY HOSPITAL,330393,NY,READM-30-HF-HRRP,1520,,1.1090,22.9273,20.6738,356,07/01/2020,06/30/2023
YES,SUNY/STONY BROOK UNIVERSITY HOSPITAL,330393,NY,READM-30-COPD-HRRP,405,,0.9878,19.6981,19.9415,79,07/01/2020,06/30/2023
YES,SUNY/STONY BROOK UNIVERSITY HOSPITAL,330393,NY,READM-30-CABG-HRRP,N/A,,0.8714,9.2008,10.5591,Too Few to Report,07/01/2020,06/30/2023
YES,SUNY/STONY BROOK UNIVERSITY HOSPITAL,330393,NY,READM-30-AMI-HRRP,551,,0.9875,14.4490,14.6314,79,07/01/2020,06/30/2023
YES,STRONG MEMORIAL HOSPITAL,330285,NY,READM-30-PN-HRRP,234,,1.0853,20.1793,18.5937,53,07/01/2020,06/30/2023
YES,STRONG MEMORIAL HOSPITAL,330285,NY,READM-30-HIP-KNEE-HRRP,0,7,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
YES,STRONG MEMORIAL HOSPITAL,330285,NY,READM-30-HF-HRRP,473,,0.9478,20.6850,21.8242,94,07/01/2020,06/30/2023
YES,STRONG MEMORIAL HOSPITAL,330285,NY,READM-30-COPD-HRRP,106,,1.0629,21.8263,20.5354,27,07/01/2020,06/30/2023
YES,STRONG MEMORIAL HOSPITAL,330285,NY,READM-30-CABG-HRRP,N/A,,1.0266,11.7708,11.4654,Too Few to Report,07/01/2020,06/30/2023
YES,STRONG MEMORIAL HOSPITAL,330285,NY,READM-30-AMI-HRRP,252,,0.8463,11.4521,13.5326,21,07/01/2020,06/30/2023
YES,SUNNYVIEW HOSPITAL AND REHABILITATION CENTER,330406,NY,READM-30-PN-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
YES,SUNNYVIEW HOSPITAL AND REHABILITATION CENTER,330406,NY,READM-30-HIP-KNEE-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
YES,SUNNYVIEW HOSPITAL AND REHABILITATION CENTER,330406,NY,READM-30-HF-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
YES,SUNNYVIEW HOSPITAL AND REHABILITATION CENTER,330406,NY,READM-30-COPD-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
YES,SUNNYVIEW HOSPITAL AND REHABILITATION CENTER,330406,NY,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
YES,SUNNYVIEW HOSPITAL AND REHABILITATION CENTER,330406,NY,READM-30-AMI-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
YES,UNITY HOSPITAL,330226,NY,READM-30-PN-HRRP,241,,1.1648,19.6456,16.8659,58,07/01/2020,06/30/2023
YES,UNITY HOSPITAL,330226,NY,READM-30-HIP-KNEE-HRRP,199,,1.0919,5.4606,5.0013,12,07/01/2020,06/30/2023
YES,UNITY HOSPITAL,330226,NY,READM-30-HF-HRRP,328,,1.0687,21.4176,20.0416,75,07/01/2020,06/30/2023
YES,UNITY HOSPITAL,330226,NY,READM-30-COPD-HRRP,109,,1.0973,21.2452,19.3618,29,07/01/2020,06/30/2023
YES,UNITY HOSPITAL,330226,NY,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
YES,UNITY HOSPITAL,330226,NY,READM-30-AMI-HRRP,N/A,,0.9471,14.3982,15.2021,Too Few to Report,07/01/2020,06/30/2023
YES,SUNY/DOWNSTATE UNIVERSITY HOSPITAL OF BROOKLYN,330350,NY,READM-30-PN-HRRP,N/A,,1.0453,15.5431,14.8693,Too Few to Report,07/01/2020,06/30/2023
YES,SUNY/DOWNSTATE UNIVERSITY HOSPITAL OF BROOKLYN,330350,NY,READM-30-HIP-KNEE-HRRP,N/A,,1.1683,5.2663,4.5076,Too Few to Report,07/01/2020,06/30/2023
YES,SUNY/DOWNSTATE UNIVERSITY HOSPITAL OF BROOKLYN,330350,NY,READM-30-HF-HRRP,113,,1.0675,20.6919,19.3833,28,07/01/2020,06/30/2023
YES,SUNY/DOWNSTATE UNIVERSITY HOSPITAL OF BROOKLYN,330350,NY,READM-30-COPD-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
YES,SUNY/DOWNSTATE UNIVERSITY HOSPITAL OF BROOKLYN,330350,NY,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
YES,SUNY/DOWNSTATE UNIVERSITY HOSPITAL OF BROOKLYN,330350,NY,READM-30-AMI-HRRP,N/A,,0.9886,15.2636,15.4394,Too Few to Report,07/01/2020,06/30/2023
YES,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,330250,NY,READM-30-PN-HRRP,369,,0.9078,14.2088,15.6511,46,07/01/2020,06/30/2023
YES,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,330250,NY,READM-30-HIP-KNEE-HRRP,N/A,,1.0197,5.1415,5.0421,Too Few to Report,07/01/2020,06/30/2023
YES,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,330250,NY,READM-30-HF-HRRP,489,,1.0394,21.5176,20.7020,108,07/01/2020,06/30/2023
YES,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,330250,NY,READM-30-COPD-HRRP,190,,0.9824,20.6021,20.9710,38,07/01/2020,06/30/2023
YES,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,330250,NY,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
YES,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,330250,NY,READM-30-AMI-HRRP,223,,0.9930,13.1551,13.2480,29,07/01/2020,06/30/2023
YES,UNITY HOSPITAL,330226,NY,READM-30-PN-HRRP,241,,1.1648,19.6456,16.8659,58,07/01/2020,06/30/2023
YES,UNITY HOSPITAL,330226,NY,READM-30-HIP-KNEE-HRRP,199,,1.0919,5.4606,5.0013,12,07/01/2020,06/30/2023
YES,UNITY HOSPITAL,330226,NY,READM-30-HF-HRRP,328,,1.0687,21.4176,20.0416,75,07/01/2020,06/30/2023
YES,UNITY HOSPITAL,330226,NY,READM-30-COPD-HRRP,109,,1.0973,21.2452,19.3618,29,07/01/2020,06/30/2023
YES,UNITY HOSPITAL,330226,NY,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
YES,UNITY HOSPITAL,330226,NY,READM-30-AMI-HRRP,N/A,,0.9471,14.3982,15.2021,Too Few to Report,07/01/2020,06/30/2023
YES,UNITY HOSPITAL,330226,NY,READM-30-PN-HRRP,241,,1.1648,19.6456,16.8659,58,07/01/2020,06/30/2023
YES,UNITY HOSPITAL,330226,NY,READM-30-HIP-KNEE-HRRP,199,,1.0919,5.4606,5.0013,12,07/01/2020,06/30/2023
YES,UNITY HOSPITAL,330226,NY,READM-30-HF-HRRP,328,,1.0687,21.4176,20.0416,75,07/01/2020,06/30/2023
YES,UNITY HOSPITAL,330226,NY,READM-30-COPD-HRRP,109,,1.0973,21.2452,19.3618,29,07/01/2020,06/30/2023
YES,UNITY HOSPITAL,330226,NY,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
YES,UNITY HOSPITAL,330226,NY,READM-30-AMI-HRRP,N/A,,0.9471,14.3982,15.2021,Too Few to Report,07/01/2020,06/30/2023
YES,"UNITED HEALTH SERVICES HOSPITALS, INC",330394,NY,READM-30-PN-HRRP,481,,0.9900,15.5247,15.6814,74,07/01/2020,06/30/2023
YES,"UNITED HEALTH SERVICES HOSPITALS, INC",330394,NY,READM-30-HIP-KNEE-HRRP,N/A,,0.9865,5.6430,5.7202,Too Few to Report,07/01/2020,06/30/2023
YES,"UNITED HEALTH SERVICES HOSPITALS, INC",330394,NY,READM-30-HF-HRRP,417,,0.9927,18.5876,18.7248,77,07/01/2020,06/30/2023
YES,"UNITED HEALTH SERVICES HOSPITALS, INC",330394,NY,READM-30-COPD-HRRP,98,,0.9606,15.7080,16.3521,13,07/01/2020,06/30/2023
YES,"UNITED HEALTH SERVICES HOSPITALS, INC",330394,NY,READM-30-CABG-HRRP,N/A,,0.9925,10.2867,10.3647,Too Few to Report,07/01/2020,06/30/2023
YES,"UNITED HEALTH SERVICES HOSPITALS, INC",330394,NY,READM-30-AMI-HRRP,263,,1.0321,13.8711,13.4398,38,07/01/2020,06/30/2023
YES,"UNITED HEALTH SERVICES HOSPITALS, INC",330394,NY,READM-30-PN-HRRP,481,,0.9900,15.5247,15.6814,74,07/01/2020,06/30/2023
YES,"UNITED HEALTH SERVICES HOSPITALS, INC",330394,NY,READM-30-HIP-KNEE-HRRP,N/A,,0.9865,5.6430,5.7202,Too Few to Report,07/01/2020,06/30/2023
YES,"UNITED HEALTH SERVICES HOSPITALS, INC",330394,NY,READM-30-HF-HRRP,417,,0.9927,18.5876,18.7248,77,07/01/2020,06/30/2023
YES,"UNITED HEALTH SERVICES HOSPITALS, INC",330394,NY,READM-30-COPD-HRRP,98,,0.9606,15.7080,16.3521,13,07/01/2020,06/30/2023
YES,"UNITED HEALTH SERVICES HOSPITALS, INC",330394,NY,READM-30-CABG-HRRP,N/A,,0.9925,10.2867,10.3647,Too Few to Report,07/01/2020,06/30/2023
YES,"UNITED HEALTH SERVICES HOSPITALS, INC",330394,NY,READM-30-AMI-HRRP,263,,1.0321,13.8711,13.4398,38,07/01/2020,06/30/2023
YES,UNITED MEMORIAL MEDICAL CENTER,330073,NY,READM-30-PN-HRRP,110,,1.1073,17.3502,15.6682,26,07/01/2020,06/30/2023
YES,UNITED MEMORIAL MEDICAL CENTER,330073,NY,READM-30-HIP-KNEE-HRRP,N/A,,0.9865,4.0380,4.0932,Too Few to Report,07/01/2020,06/30/2023
YES,UNITED MEMORIAL MEDICAL CENTER,330073,NY,READM-30-HF-HRRP,102,,1.0828,21.8192,20.1515,28,07/01/2020,06/30/2023
YES,UNITED MEMORIAL MEDICAL CENTER,330073,NY,READM-30-COPD-HRRP,73,,1.0730,21.2233,19.7798,20,07/01/2020,06/30/2023
YES,UNITED MEMORIAL MEDICAL CENTER,330073,NY,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
YES,UNITED MEMORIAL MEDICAL CENTER,330073,NY,READM-30-AMI-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
YES,UNITED MEMORIAL MEDICAL CENTER,330073,NY,READM-30-PN-HRRP,110,,1.1073,17.3502,15.6682,26,07/01/2020,06/30/2023
YES,UNITED MEMORIAL MEDICAL CENTER,330073,NY,READM-30-HIP-KNEE-HRRP,N/A,,0.9865,4.0380,4.0932,Too Few to Report,07/01/2020,06/30/2023
YES,UNITED MEMORIAL MEDICAL CENTER,330073,NY,READM-30-HF-HRRP,102,,1.0828,21.8192,20.1515,28,07/01/2020,06/30/2023
YES,UNITED MEMORIAL MEDICAL CENTER,330073,NY,READM-30-COPD-HRRP,73,,1.0730,21.2233,19.7798,20,07/01/2020,06/30/2023
YES,UNITED MEMORIAL MEDICAL CENTER,330073,NY,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
YES,UNITED MEMORIAL MEDICAL CENTER,330073,NY,READM-30-AMI-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
YES,UNITY SPECIALTY HOSPITAL,330411,NY,READM-30-PN-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
YES,UNITY SPECIALTY HOSPITAL,330411,NY,READM-30-HIP-KNEE-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
YES,UNITY SPECIALTY HOSPITAL,330411,NY,READM-30-HF-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
YES,UNITY SPECIALTY HOSPITAL,330411,NY,READM-30-COPD-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
YES,UNITY SPECIALTY HOSPITAL,330411,NY,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
YES,UNITY SPECIALTY HOSPITAL,330411,NY,READM-30-AMI-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
YES,SUNY/DOWNSTATE UNIVERSITY HOSPITAL OF BROOKLYN,330350,NY,READM-30-PN-HRRP,N/A,,1.0453,15.5431,14.8693,Too Few to Report,07/01/2020,06/30/2023
YES,SUNY/DOWNSTATE UNIVERSITY HOSPITAL OF BROOKLYN,330350,NY,READM-30-HIP-KNEE-HRRP,N/A,,1.1683,5.2663,4.5076,Too Few to Report,07/01/2020,06/30/2023
YES,SUNY/DOWNSTATE UNIVERSITY HOSPITAL OF BROOKLYN,330350,NY,READM-30-HF-HRRP,113,,1.0675,20.6919,19.3833,28,07/01/2020,06/30/2023
YES,SUNY/DOWNSTATE UNIVERSITY HOSPITAL OF BROOKLYN,330350,NY,READM-30-COPD-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
YES,SUNY/DOWNSTATE UNIVERSITY HOSPITAL OF BROOKLYN,330350,NY,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
YES,SUNY/DOWNSTATE UNIVERSITY HOSPITAL OF BROOKLYN,330350,NY,READM-30-AMI-HRRP,N/A,,0.9886,15.2636,15.4394,Too Few to Report,07/01/2020,06/30/2023
YES,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,330241,NY,READM-30-PN-HRRP,409,,1.0947,17.5567,16.0373,78,07/01/2020,06/30/2023
YES,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,330241,NY,READM-30-HIP-KNEE-HRRP,N/A,,0.8781,4.2959,4.8921,Too Few to Report,07/01/2020,06/30/2023
YES,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,330241,NY,READM-30-HF-HRRP,480,,1.0201,19.2929,18.9137,94,07/01/2020,06/30/2023
YES,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,330241,NY,READM-30-COPD-HRRP,173,,1.0214,20.0371,19.6176,36,07/01/2020,06/30/2023
YES,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,330241,NY,READM-30-CABG-HRRP,N/A,,0.9597,10.6089,11.0539,Too Few to Report,07/01/2020,06/30/2023
YES,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,330241,NY,READM-30-AMI-HRRP,138,,1.0162,13.9313,13.7086,20,07/01/2020,06/30/2023
YES,UPMC CHAUTAUQUA AT WCA,330239,NY,READM-30-PN-HRRP,199,,1.0133,15.6366,15.4309,32,07/01/2020,06/30/2023
YES,UPMC CHAUTAUQUA AT WCA,330239,NY,READM-30-HIP-KNEE-HRRP,N/A,,0.9420,3.9105,4.1514,Too Few to Report,07/01/2020,06/30/2023
YES,UPMC CHAUTAUQUA AT WCA,330239,NY,READM-30-HF-HRRP,201,,0.9575,18.4125,19.2297,34,07/01/2020,06/30/2023
YES,UPMC CHAUTAUQUA AT WCA,330239,NY,READM-30-COPD-HRRP,N/A,,1.0447,17.1869,16.4517,Too Few to Report,07/01/2020,06/30/2023
YES,UPMC CHAUTAUQUA AT WCA,330239,NY,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
YES,UPMC CHAUTAUQUA AT WCA,330239,NY,READM-30-AMI-HRRP,N/A,,0.9509,17.5491,18.4561,Too Few to Report,07/01/2020,06/30/2023
YES,UPMC CHAUTAUQUA AT WCA,330239,NY,READM-30-PN-HRRP,199,,1.0133,15.6366,15.4309,32,07/01/2020,06/30/2023
YES,UPMC CHAUTAUQUA AT WCA,330239,NY,READM-30-HIP-KNEE-HRRP,N/A,,0.9420,3.9105,4.1514,Too Few to Report,07/01/2020,06/30/2023
YES,UPMC CHAUTAUQUA AT WCA,330239,NY,READM-30-HF-HRRP,201,,0.9575,18.4125,19.2297,34,07/01/2020,06/30/2023
YES,UPMC CHAUTAUQUA AT WCA,330239,NY,READM-30-COPD-HRRP,N/A,,1.0447,17.1869,16.4517,Too Few to Report,07/01/2020,06/30/2023
YES,UPMC CHAUTAUQUA AT WCA,330239,NY,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
YES,UPMC CHAUTAUQUA AT WCA,330239,NY,READM-30-AMI-HRRP,N/A,,0.9509,17.5491,18.4561,Too Few to Report,07/01/2020,06/30/2023
YES,VASSAR BROTHERS MEDICAL CENTER,330023,NY,READM-30-PN-HRRP,843,,1.1153,19.2585,17.2671,170,07/01/2020,06/30/2023
YES,VASSAR BROTHERS MEDICAL CENTER,330023,NY,READM-30-HIP-KNEE-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
YES,VASSAR BROTHERS MEDICAL CENTER,330023,NY,READM-30-HF-HRRP,1266,,0.9859,19.5104,19.7888,246,07/01/2020,06/30/2023
YES,VASSAR BROTHERS MEDICAL CENTER,330023,NY,READM-30-COPD-HRRP,241,,1.1330,21.1952,18.7071,59,07/01/2020,06/30/2023
YES,VASSAR BROTHERS MEDICAL CENTER,330023,NY,READM-30-CABG-HRRP,135,,1.0598,11.8976,11.2261,18,07/01/2020,06/30/2023
YES,VASSAR BROTHERS MEDICAL CENTER,330023,NY,READM-30-AMI-HRRP,445,,1.0998,14.9143,13.5615,71,07/01/2020,06/30/2023
YES,WESTCHESTER MEDICAL CENTER,330234,NY,READM-30-PN-HRRP,366,,0.9917,16.5492,16.6876,60,07/01/2020,06/30/2023
YES,WESTCHESTER MEDICAL CENTER,330234,NY,READM-30-HIP-KNEE-HRRP,N/A,,0.9936,5.3121,5.3464,Too Few to Report,07/01/2020,06/30/2023
YES,WESTCHESTER MEDICAL CENTER,330234,NY,READM-30-HF-HRRP,341,,0.9540,18.8580,19.7681,61,07/01/2020,06/30/2023
YES,WESTCHESTER MEDICAL CENTER,330234,NY,READM-30-COPD-HRRP,83,,1.0053,18.8828,18.7832,16,07/01/2020,06/30/2023
YES,WESTCHESTER MEDICAL CENTER,330234,NY,READM-30-CABG-HRRP,126,,1.0697,11.7063,10.9440,17,07/01/2020,06/30/2023
YES,WESTCHESTER MEDICAL CENTER,330234,NY,READM-30-AMI-HRRP,232,,0.9892,14.0202,14.1735,32,07/01/2020,06/30/2023
YES,"WESTFIELD MEMORIAL HOSPITAL, INC",330166,NY,READM-30-PN-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
YES,"WESTFIELD MEMORIAL HOSPITAL, INC",330166,NY,READM-30-HIP-KNEE-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
YES,"WESTFIELD MEMORIAL HOSPITAL, INC",330166,NY,READM-30-HF-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
YES,"WESTFIELD MEMORIAL HOSPITAL, INC",330166,NY,READM-30-COPD-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
YES,"WESTFIELD MEMORIAL HOSPITAL, INC",330166,NY,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
YES,"WESTFIELD MEMORIAL HOSPITAL, INC",330166,NY,READM-30-AMI-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
YES,WHITE PLAINS HOSPITAL CENTER,330304,NY,READM-30-PN-HRRP,1238,,1.0797,16.9475,15.6966,215,07/01/2020,06/30/2023
YES,WHITE PLAINS HOSPITAL CENTER,330304,NY,READM-30-HIP-KNEE-HRRP,N/A,,0.8792,4.1745,4.7478,Too Few to Report,07/01/2020,06/30/2023
YES,WHITE PLAINS HOSPITAL CENTER,330304,NY,READM-30-HF-HRRP,634,,0.9788,18.3732,18.7707,115,07/01/2020,06/30/2023
YES,WHITE PLAINS HOSPITAL CENTER,330304,NY,READM-30-COPD-HRRP,153,,1.0521,17.6013,16.7290,30,07/01/2020,06/30/2023
YES,WHITE PLAINS HOSPITAL CENTER,330304,NY,READM-30-CABG-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
YES,WHITE PLAINS HOSPITAL CENTER,330304,NY,READM-30-AMI-HRRP,251,,0.9550,12.8254,13.4291,30,07/01/2020,06/30/2023
YES,WOODHULL MEDICAL & MENTAL HEALTH CENTER,330396,NY,READM-30-PN-HRRP,43,,1.0571,16.8439,15.9346,11,07/01/2020,06/30/2023
YES,WOODHULL MEDICAL & MENTAL HEALTH CENTER,330396,NY,READM-30-HIP-KNEE-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
YES,WOODHULL MEDICAL & MENTAL HEALTH CENTER,330396,NY,READM-30-HF-HRRP,61,,1.0262,21.5214,20.9712,15,07/01/2020,06/30/2023
YES,WOODHULL MEDICAL & MENTAL HEALTH CENTER,330396,NY,READM-30-COPD-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
YES,WOODHULL MEDICAL & MENTAL HEALTH CENTER,330396,NY,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
YES,WOODHULL MEDICAL & MENTAL HEALTH CENTER,330396,NY,READM-30-AMI-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
YES,WYCKOFF HEIGHTS MEDICAL CENTER,330221,NY,READM-30-PN-HRRP,143,,1.0503,17.2416,16.4162,28,07/01/2020,06/30/2023
YES,WYCKOFF HEIGHTS MEDICAL CENTER,330221,NY,READM-30-HIP-KNEE-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
YES,WYCKOFF HEIGHTS MEDICAL CENTER,330221,NY,READM-30-HF-HRRP,90,,0.9830,22.5293,22.9198,19,07/01/2020,06/30/2023
YES,WYCKOFF HEIGHTS MEDICAL CENTER,330221,NY,READM-30-COPD-HRRP,N/A,,1.0027,16.6678,16.6221,Too Few to Report,07/01/2020,06/30/2023
YES,WYCKOFF HEIGHTS MEDICAL CENTER,330221,NY,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
YES,WYCKOFF HEIGHTS MEDICAL CENTER,330221,NY,READM-30-AMI-HRRP,N/A,,0.9740,14.6494,15.0407,Too Few to Report,07/01/2020,06/30/2023
YES,WYNN HOSPITAL,330044,NY,READM-30-PN-HRRP,371,,1.0122,16.2213,16.0261,61,07/01/2020,06/30/2023
YES,WYNN HOSPITAL,330044,NY,READM-30-HIP-KNEE-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
YES,WYNN HOSPITAL,330044,NY,READM-30-HF-HRRP,254,,1.0276,20.4968,19.9455,54,07/01/2020,06/30/2023
YES,WYNN HOSPITAL,330044,NY,READM-30-COPD-HRRP,106,,1.0681,19.7151,18.4579,25,07/01/2020,06/30/2023
YES,WYNN HOSPITAL,330044,NY,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
YES,WYNN HOSPITAL,330044,NY,READM-30-AMI-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
YES,WYOMING COUNTY COMMUNITY HOSPITAL,330008,NY,READM-30-PN-HRRP,137,,1.1335,17.2204,15.1922,32,07/01/2020,06/30/2023
YES,WYOMING COUNTY COMMUNITY HOSPITAL,330008,NY,READM-30-HIP-KNEE-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
YES,WYOMING COUNTY COMMUNITY HOSPITAL,330008,NY,READM-30-HF-HRRP,56,,1.0422,19.8521,19.0488,14,07/01/2020,06/30/2023
YES,WYOMING COUNTY COMMUNITY HOSPITAL,330008,NY,READM-30-COPD-HRRP,N/A,,1.0303,16.2685,15.7902,Too Few to Report,07/01/2020,06/30/2023
YES,WYOMING COUNTY COMMUNITY HOSPITAL,330008,NY,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
YES,WYOMING COUNTY COMMUNITY HOSPITAL,330008,NY,READM-30-AMI-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2020,06/30/2023
YES (NOT IN NATIONAL DATA),Adirondack Medical Center-Lake Placid Site,,NY,,,,,,,,,
YES (NOT IN NATIONAL DATA),Albany Medical Center - South Clinical Campus,,NY,,,,,,,,,
YES (NOT IN NATIONAL DATA),Blythedale Children's Hospital,,NY,,,,,,,,,
YES (NOT IN NATIONAL DATA),Buffalo General Medical Center,,NY,,,,,,,,,
YES (NOT IN NATIONAL DATA),Calvary Hospital,,NY,,,,,,,,,
YES (NOT IN NATIONAL DATA),Calvary Hospital Inc,,NY,,,,,,,,,
YES (NOT IN NATIONAL DATA),Carthage Area Hospital Inc,,NY,,,,,,,,,
YES (NOT IN NATIONAL DATA),Children's Pavilion Upstate Medical University,,NY,,,,,,,,,
YES (NOT IN NATIONAL DATA),Claxton-Hepburn Medical Campus,,NY,,,,,,,,,
YES (NOT IN NATIONAL DATA),Clifton-Fine Hospital,,NY,,,,,,,,,
YES (NOT IN NATIONAL DATA),Cobleskill Regional Hospital,,NY,,,,,,,,,
YES (NOT IN NATIONAL DATA),David H. Koch Center For Cancer Care,,NY,,,,,,,,,
YES (NOT IN NATIONAL DATA),Delaware Valley Hospital Inc,,NY,,,,,,,,,
YES (NOT IN NATIONAL DATA),Ellenville Regional Hospital,,NY,,,,,,,,,
YES (NOT IN NATIONAL DATA),F.F. Thompson Hospital,,NY,,,,,,,,,
YES (NOT IN NATIONAL DATA),Gouverneur Hospital,,NY,,,,,,,,,
YES (NOT IN NATIONAL DATA),Henry J. Carter Specialty Hospital,,NY,,,,,,,,,
YES (NOT IN NATIONAL DATA),Interfaith Medical Center,,NY,,,,,,,,,
YES (NOT IN NATIONAL DATA),John R. Oishei Children's Hospital,,NY,,,,,,,,,
