In 219 List,Facility ID,Facility Name,Address,City/Town,State,ZIP Code,County/Parish,Telephone Number,Measure ID,Measure Name,Compared to National,Denominator,Score,Lower Estimate,Higher Estimate,Footnote,Start Date,End Date
YES,330128,ELMHURST HOSPITAL CENTER,79-01 BROADWAY,ELMHURST,NY,11373,QUEENS,(718) 334-1141,MORT_30_CABG,Death rate for CABG surgery patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,07/01/2021,06/30/2024
YES,330128,ELMHURST HOSPITAL CENTER,79-01 BROADWAY,ELMHURST,NY,11373,QUEENS,(718) 334-1141,MORT_30_COPD,Death rate for COPD patients,No Different Than the National Rate,54,7.3,4.4,11.9,,07/01/2021,06/30/2024
YES,330128,ELMHURST HOSPITAL CENTER,79-01 BROADWAY,ELMHURST,NY,11373,QUEENS,(718) 334-1141,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,158,9,6.5,12.2,,07/01/2021,06/30/2024
YES,330128,ELMHURST HOSPITAL CENTER,79-01 BROADWAY,ELMHURST,NY,11373,QUEENS,(718) 334-1141,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,125,15.5,11.9,20.3,,07/01/2021,06/30/2024
YES,330128,ELMHURST HOSPITAL CENTER,79-01 BROADWAY,ELMHURST,NY,11373,QUEENS,(718) 334-1141,MORT_30_STK,Death rate for stroke patients,No Different Than the National Rate,90,15.3,12.1,18.9,,07/01/2021,06/30/2024
YES,330128,ELMHURST HOSPITAL CENTER,79-01 BROADWAY,ELMHURST,NY,11373,QUEENS,(718) 334-1141,PSI_03,Pressure ulcer rate,No Different Than the National Rate,2587,1.14,0.29,1.98,,07/01/2022,06/30/2024
YES,330128,ELMHURST HOSPITAL CENTER,79-01 BROADWAY,ELMHURST,NY,11373,QUEENS,(718) 334-1141,PSI_04,Death rate among surgical inpatients with serious treatable complications,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,07/01/2022,06/30/2024
YES,330128,ELMHURST HOSPITAL CENTER,79-01 BROADWAY,ELMHURST,NY,11373,QUEENS,(718) 334-1141,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,2940,0.37,0.15,0.59,,07/01/2022,06/30/2024
YES,330128,ELMHURST HOSPITAL CENTER,79-01 BROADWAY,ELMHURST,NY,11373,QUEENS,(718) 334-1141,PSI_08,In-hospital fall-associated fracture rate,No Different Than the National Rate,2845,0.33,0.12,0.53,,07/01/2022,06/30/2024
YES,330128,ELMHURST HOSPITAL CENTER,79-01 BROADWAY,ELMHURST,NY,11373,QUEENS,(718) 334-1141,PSI_09,Postoperative hemorrhage or hematoma rate,No Different Than the National Rate,331,2.18,0.51,3.86,,07/01/2022,06/30/2024
YES,330128,ELMHURST HOSPITAL CENTER,79-01 BROADWAY,ELMHURST,NY,11373,QUEENS,(718) 334-1141,PSI_10,Postoperative acute kidney injury requiring dialysis rate,No Different Than the National Rate,41,1.64,0,3.35,,07/01/2022,06/30/2024
YES,330128,ELMHURST HOSPITAL CENTER,79-01 BROADWAY,ELMHURST,NY,11373,QUEENS,(718) 334-1141,PSI_11,Postoperative respiratory failure rate,No Different Than the National Rate,45,8.01,0,17.42,,07/01/2022,06/30/2024
YES,330128,ELMHURST HOSPITAL CENTER,79-01 BROADWAY,ELMHURST,NY,11373,QUEENS,(718) 334-1141,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,No Different Than the National Rate,322,3.43,0.99,5.87,,07/01/2022,06/30/2024
YES,330128,ELMHURST HOSPITAL CENTER,79-01 BROADWAY,ELMHURST,NY,11373,QUEENS,(718) 334-1141,PSI_13,Postoperative sepsis rate,No Different Than the National Rate,38,5.01,0.76,9.26,,07/01/2022,06/30/2024
YES,330128,ELMHURST HOSPITAL CENTER,79-01 BROADWAY,ELMHURST,NY,11373,QUEENS,(718) 334-1141,PSI_14,Postoperative wound dehiscence rate,No Different Than the National Rate,52,1.72,0.21,3.24,,07/01/2022,06/30/2024
YES,330128,ELMHURST HOSPITAL CENTER,79-01 BROADWAY,ELMHURST,NY,11373,QUEENS,(718) 334-1141,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,273,1.00,0,2.07,,07/01/2022,06/30/2024
YES,330128,ELMHURST HOSPITAL CENTER,79-01 BROADWAY,ELMHURST,NY,11373,QUEENS,(718) 334-1141,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,No Different Than the National Value,Not Applicable,1.13,0.72,1.53,,07/01/2022,06/30/2024
YES,330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,ERIE,(716) 898-3936,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,65,3,1.6,5.7,,04/01/2021,03/31/2024
YES,330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,ERIE,(716) 898-3936,Hybrid_HWM,Hybrid Hospital-Wide All-Cause Risk Standardized Mortality Rate,No Different Than the National Rate,779,4.3,3.5,5.3,,07/01/2023,06/30/2024
YES,330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,ERIE,(716) 898-3936,MORT_30_AMI,Death rate for heart attack patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,07/01/2021,06/30/2024
YES,330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,ERIE,(716) 898-3936,MORT_30_CABG,Death rate for CABG surgery patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,07/01/2021,06/30/2024
YES,330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,ERIE,(716) 898-3936,MORT_30_COPD,Death rate for COPD patients,No Different Than the National Rate,68,8.7,5.3,13.8,,07/01/2021,06/30/2024
YES,330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,ERIE,(716) 898-3936,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,109,10.2,6.8,14.7,,07/01/2021,06/30/2024
YES,330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,ERIE,(716) 898-3936,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,100,15,10.9,20.2,,07/01/2021,06/30/2024
YES,330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,ERIE,(716) 898-3936,MORT_30_STK,Death rate for stroke patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,07/01/2021,06/30/2024
YES,330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,ERIE,(716) 898-3936,PSI_03,Pressure ulcer rate,Worse Than the National Rate,3683,3.69,2.95,4.44,,07/01/2022,06/30/2024
YES,330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,ERIE,(716) 898-3936,PSI_04,Death rate among surgical inpatients with serious treatable complications,Worse Than the National Rate,61,240.42,186.17,294.68,,07/01/2022,06/30/2024
YES,330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,ERIE,(716) 898-3936,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,4295,0.24,0.02,0.46,,07/01/2022,06/30/2024
YES,330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,ERIE,(716) 898-3936,PSI_08,In-hospital fall-associated fracture rate,No Different Than the National Rate,3906,0.27,0.07,0.47,,07/01/2022,06/30/2024
YES,330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,ERIE,(716) 898-3936,PSI_09,Postoperative hemorrhage or hematoma rate,No Different Than the National Rate,1327,3.56,2.1,5.02,,07/01/2022,06/30/2024
YES,330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,ERIE,(716) 898-3936,PSI_10,Postoperative acute kidney injury requiring dialysis rate,No Different Than the National Rate,402,1.57,0,3.25,,07/01/2022,06/30/2024
YES,330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,ERIE,(716) 898-3936,PSI_11,Postoperative respiratory failure rate,No Different Than the National Rate,462,11.09,3.14,19.05,,07/01/2022,06/30/2024
YES,330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,ERIE,(716) 898-3936,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,Worse Than the National Rate,1324,7.56,5.45,9.68,,07/01/2022,06/30/2024
YES,330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,ERIE,(716) 898-3936,PSI_13,Postoperative sepsis rate,No Different Than the National Rate,433,4.22,0.32,8.12,,07/01/2022,06/30/2024
YES,330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,ERIE,(716) 898-3936,PSI_14,Postoperative wound dehiscence rate,No Different Than the National Rate,208,2.30,0.82,3.78,,07/01/2022,06/30/2024
YES,330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,ERIE,(716) 898-3936,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,622,0.95,0,1.98,,07/01/2022,06/30/2024
YES,330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,ERIE,(716) 898-3936,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,Worse Than the National Value,Not Applicable,2.09,1.73,2.44,,07/01/2022,06/30/2024
YES,330074,F F THOMPSON HOSPITAL,350 PARRISH STREET,CANANDAIGUA,NY,14424,ONTARIO,(585) 396-6000,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,Not Available,Not Available,Not Available,Not Available,Not Available,7,04/01/2021,03/31/2024
YES,330074,F F THOMPSON HOSPITAL,350 PARRISH STREET,CANANDAIGUA,NY,14424,ONTARIO,(585) 396-6000,Hybrid_HWM,Hybrid Hospital-Wide All-Cause Risk Standardized Mortality Rate,No Different Than the National Rate,397,4.6,3.8,5.6,,07/01/2023,06/30/2024
YES,330074,F F THOMPSON HOSPITAL,350 PARRISH STREET,CANANDAIGUA,NY,14424,ONTARIO,(585) 396-6000,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,26,13.4,9.9,17.5,,07/01/2021,06/30/2024
YES,330074,F F THOMPSON HOSPITAL,350 PARRISH STREET,CANANDAIGUA,NY,14424,ONTARIO,(585) 396-6000,MORT_30_CABG,Death rate for CABG surgery patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,07/01/2021,06/30/2024
YES,330074,F F THOMPSON HOSPITAL,350 PARRISH STREET,CANANDAIGUA,NY,14424,ONTARIO,(585) 396-6000,MORT_30_COPD,Death rate for COPD patients,No Different Than the National Rate,42,8.1,5.0,12.7,,07/01/2021,06/30/2024
YES,330074,F F THOMPSON HOSPITAL,350 PARRISH STREET,CANANDAIGUA,NY,14424,ONTARIO,(585) 396-6000,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,123,12,8.4,16.4,,07/01/2021,06/30/2024
YES,330074,F F THOMPSON HOSPITAL,350 PARRISH STREET,CANANDAIGUA,NY,14424,ONTARIO,(585) 396-6000,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,162,15.4,11.7,20.1,,07/01/2021,06/30/2024
YES,330074,F F THOMPSON HOSPITAL,350 PARRISH STREET,CANANDAIGUA,NY,14424,ONTARIO,(585) 396-6000,MORT_30_STK,Death rate for stroke patients,No Different Than the National Rate,34,12.1,8.2,17.2,,07/01/2021,06/30/2024
YES,330074,F F THOMPSON HOSPITAL,350 PARRISH STREET,CANANDAIGUA,NY,14424,ONTARIO,(585) 396-6000,PSI_03,Pressure ulcer rate,No Different Than the National Rate,1591,0.72,0,1.69,,07/01/2022,06/30/2024
YES,330074,F F THOMPSON HOSPITAL,350 PARRISH STREET,CANANDAIGUA,NY,14424,ONTARIO,(585) 396-6000,PSI_04,Death rate among surgical inpatients with serious treatable complications,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,07/01/2022,06/30/2024
YES,330074,F F THOMPSON HOSPITAL,350 PARRISH STREET,CANANDAIGUA,NY,14424,ONTARIO,(585) 396-6000,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,1714,0.26,0.03,0.49,,07/01/2022,06/30/2024
YES,330074,F F THOMPSON HOSPITAL,350 PARRISH STREET,CANANDAIGUA,NY,14424,ONTARIO,(585) 396-6000,PSI_08,In-hospital fall-associated fracture rate,No Different Than the National Rate,1798,0.34,0.13,0.55,,07/01/2022,06/30/2024
YES,330074,F F THOMPSON HOSPITAL,350 PARRISH STREET,CANANDAIGUA,NY,14424,ONTARIO,(585) 396-6000,PSI_09,Postoperative hemorrhage or hematoma rate,No Different Than the National Rate,251,2.18,0.5,3.85,,07/01/2022,06/30/2024
YES,330074,F F THOMPSON HOSPITAL,350 PARRISH STREET,CANANDAIGUA,NY,14424,ONTARIO,(585) 396-6000,PSI_10,Postoperative acute kidney injury requiring dialysis rate,No Different Than the National Rate,74,1.65,0,3.37,,07/01/2022,06/30/2024
YES,330074,F F THOMPSON HOSPITAL,350 PARRISH STREET,CANANDAIGUA,NY,14424,ONTARIO,(585) 396-6000,PSI_11,Postoperative respiratory failure rate,No Different Than the National Rate,73,8.18,0,17.69,,07/01/2022,06/30/2024
YES,330074,F F THOMPSON HOSPITAL,350 PARRISH STREET,CANANDAIGUA,NY,14424,ONTARIO,(585) 396-6000,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,No Different Than the National Rate,262,3.09,0.61,5.58,,07/01/2022,06/30/2024
YES,330074,F F THOMPSON HOSPITAL,350 PARRISH STREET,CANANDAIGUA,NY,14424,ONTARIO,(585) 396-6000,PSI_13,Postoperative sepsis rate,No Different Than the National Rate,68,4.94,0.72,9.16,,07/01/2022,06/30/2024
YES,330074,F F THOMPSON HOSPITAL,350 PARRISH STREET,CANANDAIGUA,NY,14424,ONTARIO,(585) 396-6000,PSI_14,Postoperative wound dehiscence rate,No Different Than the National Rate,78,1.70,0.2,3.21,,07/01/2022,06/30/2024
YES,330074,F F THOMPSON HOSPITAL,350 PARRISH STREET,CANANDAIGUA,NY,14424,ONTARIO,(585) 396-6000,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,324,0.96,0,2.01,,07/01/2022,06/30/2024
YES,330074,F F THOMPSON HOSPITAL,350 PARRISH STREET,CANANDAIGUA,NY,14424,ONTARIO,(585) 396-6000,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,No Different Than the National Value,Not Applicable,0.98,0.55,1.4,,07/01/2022,06/30/2024
YES,330044,WYNN HOSPITAL,1656 CHAMPLIN AVENUE,UTICA,NY,13503,ONEIDA,(315) 624-6002,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,04/01/2021,03/31/2024
YES,330044,WYNN HOSPITAL,1656 CHAMPLIN AVENUE,UTICA,NY,13503,ONEIDA,(315) 624-6002,Hybrid_HWM,Hybrid Hospital-Wide All-Cause Risk Standardized Mortality Rate,Worse Than the National Rate,1682,5.7,5.0,6.5,,07/01/2023,06/30/2024
YES,330044,WYNN HOSPITAL,1656 CHAMPLIN AVENUE,UTICA,NY,13503,ONEIDA,(315) 624-6002,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,84,12.3,9.6,15.7,,07/01/2021,06/30/2024
YES,330044,WYNN HOSPITAL,1656 CHAMPLIN AVENUE,UTICA,NY,13503,ONEIDA,(315) 624-6002,MORT_30_CABG,Death rate for CABG surgery patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,07/01/2021,06/30/2024
YES,330044,WYNN HOSPITAL,1656 CHAMPLIN AVENUE,UTICA,NY,13503,ONEIDA,(315) 624-6002,MORT_30_COPD,Death rate for COPD patients,No Different Than the National Rate,148,10.5,7.6,14.6,,07/01/2021,06/30/2024
YES,330044,WYNN HOSPITAL,1656 CHAMPLIN AVENUE,UTICA,NY,13503,ONEIDA,(315) 624-6002,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,275,12.5,9.6,16.0,,07/01/2021,06/30/2024
YES,330044,WYNN HOSPITAL,1656 CHAMPLIN AVENUE,UTICA,NY,13503,ONEIDA,(315) 624-6002,MORT_30_PN,Death rate for pneumonia patients,Worse Than the National Rate,472,21.2,18.0,24.9,,07/01/2021,06/30/2024
YES,330044,WYNN HOSPITAL,1656 CHAMPLIN AVENUE,UTICA,NY,13503,ONEIDA,(315) 624-6002,MORT_30_STK,Death rate for stroke patients,No Different Than the National Rate,409,14,11.8,16.7,,07/01/2021,06/30/2024
YES,330044,WYNN HOSPITAL,1656 CHAMPLIN AVENUE,UTICA,NY,13503,ONEIDA,(315) 624-6002,PSI_03,Pressure ulcer rate,No Different Than the National Rate,5468,1.15,0.46,1.84,,07/01/2022,06/30/2024
YES,330044,WYNN HOSPITAL,1656 CHAMPLIN AVENUE,UTICA,NY,13503,ONEIDA,(315) 624-6002,PSI_04,Death rate among surgical inpatients with serious treatable complications,No Different Than the National Rate,51,219.28,163.34,275.23,,07/01/2022,06/30/2024
YES,330044,WYNN HOSPITAL,1656 CHAMPLIN AVENUE,UTICA,NY,13503,ONEIDA,(315) 624-6002,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,6337,0.33,0.12,0.55,,07/01/2022,06/30/2024
YES,330044,WYNN HOSPITAL,1656 CHAMPLIN AVENUE,UTICA,NY,13503,ONEIDA,(315) 624-6002,PSI_08,In-hospital fall-associated fracture rate,No Different Than the National Rate,6439,0.33,0.14,0.53,,07/01/2022,06/30/2024
YES,330044,WYNN HOSPITAL,1656 CHAMPLIN AVENUE,UTICA,NY,13503,ONEIDA,(315) 624-6002,PSI_09,Postoperative hemorrhage or hematoma rate,No Different Than the National Rate,789,1.87,0.32,3.43,,07/01/2022,06/30/2024
YES,330044,WYNN HOSPITAL,1656 CHAMPLIN AVENUE,UTICA,NY,13503,ONEIDA,(315) 624-6002,PSI_10,Postoperative acute kidney injury requiring dialysis rate,No Different Than the National Rate,254,1.91,0.29,3.54,,07/01/2022,06/30/2024
YES,330044,WYNN HOSPITAL,1656 CHAMPLIN AVENUE,UTICA,NY,13503,ONEIDA,(315) 624-6002,PSI_11,Postoperative respiratory failure rate,Worse Than the National Rate,244,21.31,13.1,29.53,,07/01/2022,06/30/2024
YES,330044,WYNN HOSPITAL,1656 CHAMPLIN AVENUE,UTICA,NY,13503,ONEIDA,(315) 624-6002,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,No Different Than the National Rate,800,4.25,1.95,6.56,,07/01/2022,06/30/2024
YES,330044,WYNN HOSPITAL,1656 CHAMPLIN AVENUE,UTICA,NY,13503,ONEIDA,(315) 624-6002,PSI_13,Postoperative sepsis rate,No Different Than the National Rate,243,4.49,0.47,8.51,,07/01/2022,06/30/2024
YES,330044,WYNN HOSPITAL,1656 CHAMPLIN AVENUE,UTICA,NY,13503,ONEIDA,(315) 624-6002,PSI_14,Postoperative wound dehiscence rate,No Different Than the National Rate,206,1.66,0.18,3.15,,07/01/2022,06/30/2024
YES,330044,WYNN HOSPITAL,1656 CHAMPLIN AVENUE,UTICA,NY,13503,ONEIDA,(315) 624-6002,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,1173,1.12,0.12,2.12,,07/01/2022,06/30/2024
YES,330044,WYNN HOSPITAL,1656 CHAMPLIN AVENUE,UTICA,NY,13503,ONEIDA,(315) 624-6002,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,Worse Than the National Value,Not Applicable,1.50,1.15,1.85,,07/01/2022,06/30/2024
YES,330193,FLUSHING HOSPITAL MEDICAL CENTER,45TH AVENUE AND PARSONS BOULEVARD,FLUSHING,NY,11355,QUEENS,(718) 670-5000,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,04/01/2021,03/31/2024
YES,330193,FLUSHING HOSPITAL MEDICAL CENTER,45TH AVENUE AND PARSONS BOULEVARD,FLUSHING,NY,11355,QUEENS,(718) 670-5000,Hybrid_HWM,Hybrid Hospital-Wide All-Cause Risk Standardized Mortality Rate,No Different Than the National Rate,479,4.6,3.8,5.4,,07/01/2023,06/30/2024
YES,330193,FLUSHING HOSPITAL MEDICAL CENTER,45TH AVENUE AND PARSONS BOULEVARD,FLUSHING,NY,11355,QUEENS,(718) 670-5000,MORT_30_AMI,Death rate for heart attack patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,07/01/2021,06/30/2024
YES,330193,FLUSHING HOSPITAL MEDICAL CENTER,45TH AVENUE AND PARSONS BOULEVARD,FLUSHING,NY,11355,QUEENS,(718) 670-5000,MORT_30_CABG,Death rate for CABG surgery patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,07/01/2021,06/30/2024
YES,330193,FLUSHING HOSPITAL MEDICAL CENTER,45TH AVENUE AND PARSONS BOULEVARD,FLUSHING,NY,11355,QUEENS,(718) 670-5000,MORT_30_COPD,Death rate for COPD patients,No Different Than the National Rate,43,8.8,6.1,13.0,,07/01/2021,06/30/2024
YES,330193,FLUSHING HOSPITAL MEDICAL CENTER,45TH AVENUE AND PARSONS BOULEVARD,FLUSHING,NY,11355,QUEENS,(718) 670-5000,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,132,12.1,9.2,16.1,,07/01/2021,06/30/2024
YES,330193,FLUSHING HOSPITAL MEDICAL CENTER,45TH AVENUE AND PARSONS BOULEVARD,FLUSHING,NY,11355,QUEENS,(718) 670-5000,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,280,17.9,15.4,20.6,,07/01/2021,06/30/2024
YES,330193,FLUSHING HOSPITAL MEDICAL CENTER,45TH AVENUE AND PARSONS BOULEVARD,FLUSHING,NY,11355,QUEENS,(718) 670-5000,MORT_30_STK,Death rate for stroke patients,No Different Than the National Rate,63,14,10.2,19.1,,07/01/2021,06/30/2024
YES,330193,FLUSHING HOSPITAL MEDICAL CENTER,45TH AVENUE AND PARSONS BOULEVARD,FLUSHING,NY,11355,QUEENS,(718) 670-5000,PSI_03,Pressure ulcer rate,No Different Than the National Rate,2747,0.76,0.07,1.45,,07/01/2022,06/30/2024
YES,330193,FLUSHING HOSPITAL MEDICAL CENTER,45TH AVENUE AND PARSONS BOULEVARD,FLUSHING,NY,11355,QUEENS,(718) 670-5000,PSI_04,Death rate among surgical inpatients with serious treatable complications,No Different Than the National Rate,34,186.53,128.3,244.77,,07/01/2022,06/30/2024
YES,330193,FLUSHING HOSPITAL MEDICAL CENTER,45TH AVENUE AND PARSONS BOULEVARD,FLUSHING,NY,11355,QUEENS,(718) 670-5000,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,3068,0.17,0,0.39,,07/01/2022,06/30/2024
YES,330193,FLUSHING HOSPITAL MEDICAL CENTER,45TH AVENUE AND PARSONS BOULEVARD,FLUSHING,NY,11355,QUEENS,(718) 670-5000,PSI_08,In-hospital fall-associated fracture rate,No Different Than the National Rate,3154,0.24,0.03,0.44,,07/01/2022,06/30/2024
YES,330193,FLUSHING HOSPITAL MEDICAL CENTER,45TH AVENUE AND PARSONS BOULEVARD,FLUSHING,NY,11355,QUEENS,(718) 670-5000,PSI_09,Postoperative hemorrhage or hematoma rate,No Different Than the National Rate,228,2.19,0.51,3.88,,07/01/2022,06/30/2024
