pfi,hospital_name,county,region,unit_name,unit_description,day_rn_count,day_rn_hours_per_pt,day_avg_patients,day_rn_pts_per_nurse,evening_rn_count,evening_rn_hours_per_pt,evening_avg_patients,evening_rn_pts_per_nurse,night_rn_count,night_rn_hours_per_pt,night_avg_patients,night_rn_pts_per_nurse
0746,Mary Imogene Bassett Hospital,Otsego,Capital District Regional Office,Medical/Surgical,Surgical Unit,9,2.66,42,4.6,,,,,,,,
0746,Mary Imogene Bassett Hospital,Otsego,Capital District Regional Office,Medical/Surgical,Medical2,,,,,,,,,6,5,24,5
0746,Mary Imogene Bassett Hospital,Otsego,Capital District Regional Office,Medical/Surgical,Surgical unit,,,,,,,,,9,2.66,42,4.6
0752,Putnam Hospital,Putnam,Metropolitan Area Regional Office,Critical Care,"This is a mixed acuity unit with Intensive Care
Unit / ICU and Stepdown patients",3,1.66,5,2,,,,,,,,
0752,Putnam Hospital,Putnam,Metropolitan Area Regional Office,Emergency Department,"The ED is a 26 bed unit consisting of single & double
occupancy beds> The ED manages patients of any",4.8,1.5,12.78,3.8,,,,,,,,
0752,Putnam Hospital,Putnam,Metropolitan Area Regional Office,Medical/Surgical,"3 North - Provides direct care to hemodynamically
stable patients needing medical/surgical care",3,1.3,17.5,5.8,,,,,,,,
0752,Putnam Hospital,Putnam,Metropolitan Area Regional Office,Medical/Surgical,"4 North - providing direct care to hemodynamically
stable patients needing medical/surgical care",3,1.6,15,5,3,1.6,15,5,3,1.6,15,5
0752,Putnam Hospital,Putnam,Metropolitan Area Regional Office,Critical Care,"Intensive Care Unit / Stepdown this is a mixed unit
providing care to critically ill or unstable patients
requiring invasive and non-invasive monitori",,,,,3,1.66,5,2,,,,
0752,Putnam Hospital,Putnam,Metropolitan Area Regional Office,Emergency Department,"Unit Clerk, phlebotomist, physical therapist, case
management, radiology tech, Crisis workers, security,
transport aide",,,,,6,1.5,13.69,4,3,1.2,6.78,2.71
0752,Putnam Hospital,Putnam,Metropolitan Area Regional Office,Medical/Surgical,"3 North providing direct care to hemodynamically
stable patients needing medical/surgical care",,,,,3,1.3,17.5,5.8,,,,
0752,Putnam Hospital,Putnam,Metropolitan Area Regional Office,Critical Care,"Intensive Care Unit/ ICU this is a mixed acuity unit
providing direct patient care to critically ill or unstable
patients requiring invasive and non-i",,,,,,,,,3,3,6,2
0752,Putnam Hospital,Putnam,Metropolitan Area Regional Office,Medical/Surgical,3 North,,,,,,,,,4,1.5,24,6
0752,Putnam Hospital,Putnam,Metropolitan Area Regional Office,Medical/Surgical,"4 North- providing direct care to hemodynamically
stable patients needing medical/surgical care",,,,,,,,,3,1.2,18,6
0756,Samaritan Hospital,Rensselaer,Capital District Regional Office,Emergency Department,Emergency Department - 1 Pavilion,10.5,1.58,53,5.05,13,1.6,65,5,8.5,1.58,43,5.06
0756,Samaritan Hospital,Rensselaer,Capital District Regional Office,Intensive Care,Intensive Care Unit (ICU) - 2 Pavilion,8,4.27,15,1.88,8,4.27,15,1.88,8,4.27,15,1.88
0756,Samaritan Hospital,Rensselaer,Capital District Regional Office,Medical/Surgical,Medical Surgical - 4 Pavilion,5,1.54,26,5.2,5,1.54,26,5.2,5,1.54,26,5.2
0756,Samaritan Hospital,Rensselaer,Capital District Regional Office,Medical/Surgical,Medical Surgical - 5 Pavilion,5,1.48,27,5.4,5,1.48,27,5.4,5,1.48,27,5.4
0756,Samaritan Hospital,Rensselaer,Capital District Regional Office,Medical/Surgical,Medical Surgical - 6 Tower,5,1.43,28,5.6,5,1.43,28,5.6,5,1.43,28,5.6
0776,Montefiore Nyack,Rockland,Metropolitan Area Regional Office,Critical Care,medical intensive care unit-9 adult beds,4,4,7,2,,,,,,,,
0776,Montefiore Nyack,Rockland,Metropolitan Area Regional Office,Critical Care,surgical intensive care unit-11 beds adult,4,4,7,2,,,,,,,,
0776,Montefiore Nyack,Rockland,Metropolitan Area Regional Office,Emergency Department,"56 bed trauma designated adult/peds includes 12 bed
BH holding area",8,2,50,7,,,,,,,,
0776,Montefiore Nyack,Rockland,Metropolitan Area Regional Office,Medical/Surgical,"18 bed medical surgical unit located on the 4th floor of
hospital",3,1.3,15,6,,,,,,,,
0776,Montefiore Nyack,Rockland,Metropolitan Area Regional Office,Medical/Surgical,2D-18 bed medsurg/pediatric,3,1.3,15,6,,,,,,,,
0776,Montefiore Nyack,Rockland,Metropolitan Area Regional Office,Medical/Surgical,"4D 21 BED MEDICAL SURGICAL ADULT UNIT-
CHRONIC VENTILATOR CARE, ONCOLOGY
CARE.CHEMOTHERAPY",4,1.6,19,6,,,,,,,,
0776,Montefiore Nyack,Rockland,Metropolitan Area Regional Office,Medical/Surgical,"5D 31 bed adult medical surgical unit/ TJC certified
Joint center",5,1.33,25,6,,,,,,,,
0776,Montefiore Nyack,Rockland,Metropolitan Area Regional Office,Medical/Surgical,6D 30 bed adult medical surgical unit,4.5,1.33,26,6,5,1.3,26,6,5,1.5,26,6
0776,Montefiore Nyack,Rockland,Metropolitan Area Regional Office,Critical Care,Medical intensive care unit- 9 beds,,,,,4,4,7,2,,,,
0776,Montefiore Nyack,Rockland,Metropolitan Area Regional Office,Critical Care,surgical intensive care unit-11 beds,,,,,4,4,7,2,4,4,7,2
0776,Montefiore Nyack,Rockland,Metropolitan Area Regional Office,Emergency Department,"56 bed trauma designated inclusive of BH 12 bed
holding area",,,,,6,2,50,5,,,,
0776,Montefiore Nyack,Rockland,Metropolitan Area Regional Office,Medical/Surgical,2D- 18 bed medsurg/pediatric,,,,,3,1.6,15,5,,,,
0776,Montefiore Nyack,Rockland,Metropolitan Area Regional Office,Medical/Surgical,"4D 21 bed medical adult unit- ventilator care,
oncology care, chemotherapy",,,,,5,1.33,19,6,,,,
0776,Montefiore Nyack,Rockland,Metropolitan Area Regional Office,Medical/Surgical,"4maze 18 bed medical surgical unit on 4th flr of
hospital",,,,,3,1.5,15,6,,,,
0776,Montefiore Nyack,Rockland,Metropolitan Area Regional Office,Medical/Surgical,"5D 31 bed adult med surg unit...TJC accredited joint
center",,,,,5,1.33,25,6,,,,
0776,Montefiore Nyack,Rockland,Metropolitan Area Regional Office,Critical Care,medical intensive care unit 9 beds,,,,,,,,,4,4,7,2
0776,Montefiore Nyack,Rockland,Metropolitan Area Regional Office,Emergency Department,"56 bed trauma designated ED inclusive of a 12 bed
BH holding area",,,,,,,,,8,2,50,6.25
0776,Montefiore Nyack,Rockland,Metropolitan Area Regional Office,Medical/Surgical,2D -Medsurg/pediatrics 18 beds,,,,,,,,,3,1.3,15,6
0776,Montefiore Nyack,Rockland,Metropolitan Area Regional Office,Medical/Surgical,"4D 21 bed medical adult unit - chronic ventilator care
, oncology care, chemotherapy",,,,,,,,,4,1.3,19,6
0776,Montefiore Nyack,Rockland,Metropolitan Area Regional Office,Medical/Surgical,4maze 18 bed medical surgical located on 4th flr,,,,,,,,,3,1.5,15,6
0779,Good Samaritan Hospital Of Suffern,Rockland,Metropolitan Area Regional Office,Critical Care,Critical Care Unit (CCU),7,3.75,14,2,7,3.75,14,2,7,3.75,14,2
0779,Good Samaritan Hospital Of Suffern,Rockland,Metropolitan Area Regional Office,Critical Care,SICU: Surgical Intensive Care Unit,5,3.75,10,2,5,3.75,10,2,5,3.75,10,2
0779,Good Samaritan Hospital Of Suffern,Rockland,Metropolitan Area Regional Office,Emergency Department,Emergency Department,7,1.5,35,5,,,,,7,1.75,30,4.28
0779,Good Samaritan Hospital Of Suffern,Rockland,Metropolitan Area Regional Office,Medical/Surgical,3 Loria Medical-Surgical unit,5,1.38,27,6,,,,,,,,
0779,Good Samaritan Hospital Of Suffern,Rockland,Metropolitan Area Regional Office,Medical/Surgical,4 Loria Medical Surgical Unit,5,1.5,25,6,5,1.5,25,6,5,1.5,25,6
0779,Good Samaritan Hospital Of Suffern,Rockland,Metropolitan Area Regional Office,Emergency Department,"Located lobby/1st floor; level 3 trauma center
providing comprehensive stroke and cardiac care",,,,,11,1.83,45,4.09,,,,
0779,Good Samaritan Hospital Of Suffern,Rockland,Metropolitan Area Regional Office,Medical/Surgical,3 Loria Medical Surgical Unit,,,,,5,1.38,27,6,5,1.38,27,6
15684,Claxton-Hepburn Medical Center,St. Lawrence,Central Regional Office,Emergency Department,"16 bed Emergency Department, medical and
psychiatric care provided (we are a 9.39 ER)",4.25,2.4,10,3.4,4,1.7,18,4.5,2,3,8,3
15684,Claxton-Hepburn Medical Center,St. Lawrence,Central Regional Office,Intensive Care,"combined ICU/CCU, 6 bed, 3rd floor, care for critical
patients",3,4,5,2,3,4,5,2,3,4,5,2
15684,Claxton-Hepburn Medical Center,St. Lawrence,Central Regional Office,Medical/Surgical,"Med/surg, 17 staffed beds, 2nd floor, care of
med/surg/telemetry, 10 observation beds",4,1.39,15,5.5,3,1.04,23,5.5,3,1.04,23,6
0804,Massena Hospital,St. Lawrence,Central Regional Office,Emergency Department,Emergency care for general population,3.25,2.65,9.81,3.27,,,,,,,,
0804,Massena Hospital,St. Lawrence,Central Regional Office,Medical/Surgical,"First floor. Med/Surg unit providing care to geriatric,
general medical and detoxification.",4,1.77,18,4.5,3.5,1.55,18,5.14,3,1.33,18,6
0804,Massena Hospital,St. Lawrence,Central Regional Office,Emergency Department,General population,,,,,3.75,1.22,24.54,6.54,,,,
0804,Massena Hospital,St. Lawrence,Central Regional Office,Emergency Department,General Population,,,,,,,,,2,3.26,4.9,2.45
0812,Gouverneur Hospital,St. Lawrence,Central Regional Office,Emergency Department,"7 bed ER providing care to patients who require
emergency services",2.6,0.77,27,4,,,,,2,0.59,27,4
0812,Gouverneur Hospital,St. Lawrence,Central Regional Office,Medical/Surgical,"Med/Surg unit providing care to swing bed, general
medical, and detox patients",3,1.26,19,6.3,,,,,,,,
0812,Gouverneur Hospital,St. Lawrence,Central Regional Office,Emergency Department,"7 bed ER providing care to patients who require
emergency cervices",,,,,3,0.88,27,3,,,,
0812,Gouverneur Hospital,St. Lawrence,Central Regional Office,Medical/Surgical,Medical Surgical Unit,,,,,3,1.26,19,6.3,,,,
0812,Gouverneur Hospital,St. Lawrence,Central Regional Office,Medical/Surgical,"Med/surg unit providing care to swing bed, general
medical, and detox patients",,,,,,,,,3,1.26,19,6.3
0815,Canton-potsdam Hospital,St. Lawrence,Central Regional Office,Critical Care,CCU,4,8,4,2,4,8,4,2,4,8,4,2
0815,Canton-potsdam Hospital,St. Lawrence,Central Regional Office,Emergency Department,"emergency room located in main hospital/ triage/rapid
assessment Zone (RAZ) located adjacent to ED",4.62,1.32,22,4.7,,,,,,,,
0815,Canton-potsdam Hospital,St. Lawrence,Central Regional Office,Medical/Surgical,MSU3,5,5,19,4,,,,,,,,
0815,Canton-potsdam Hospital,St. Lawrence,Central Regional Office,Medical/Surgical,"West 2 - Inpatient Medical Surgical Unit that includes
3 Intermediate level of care beds",6,2.52,19,3.16,,,,,,,,
0815,Canton-potsdam Hospital,St. Lawrence,Central Regional Office,Medical/Surgical,West 3 Inpatient,6,2.08,23,3.83,,,,,,,,
0815,Canton-potsdam Hospital,St. Lawrence,Central Regional Office,Medical/Surgical,msu2,6,5,23,3.83,,,,,,,,
0815,Canton-potsdam Hospital,St. Lawrence,Central Regional Office,Emergency Department,"Emergency room located in main hospital/ triage/rapid
assessment Zone (RAZ) located adjacent to ED",,,,,5.75,2.09,22,3.82,3.62,1.45,20,5.5
0815,Canton-potsdam Hospital,St. Lawrence,Central Regional Office,Medical/Surgical,"West 2 - Inpatient Medical Surgical Unit that includes
3 ILC beds",,,,,5.5,2.32,19,3.45,,,,
0815,Canton-potsdam Hospital,St. Lawrence,Central Regional Office,Medical/Surgical,West 3,,,,,5.5,1.91,23,4.18,5,1.74,23,4.6
0815,Canton-potsdam Hospital,St. Lawrence,Central Regional Office,Medical/Surgical,West 2 - Inpatient Med Surge that includes 3 ILC beds,,,,,,,,,5,2.1,19,3.8
0818,Saratoga Hospital,Saratoga,Capital District Regional Office,Emergency Department,Full service Emergency Department,10,1.27,37,4,,,,,10,1.27,37,4
0818,Saratoga Hospital,Saratoga,Capital District Regional Office,Intensive Care,"The ICU is a 19 bed cardiac/critical care area serving
Saratoga Hospital.",9,5.6,13,2,9,5.6,13,2,,,,
0818,Saratoga Hospital,Saratoga,Capital District Regional Office,Medical/Surgical,"A-3 is a 37-bed medical, surgical, pediatric, oncology
and hospice inpatient unit",8,2.16,33,5,8,2.16,33,5,7,2.16,33,5
0818,Saratoga Hospital,Saratoga,Capital District Regional Office,Medical/Surgical,"C-3 is a 20-bed medical surgical oncology and
hospice inpatient unit.",4,1.89,18,5,,,,,,,,
0818,Saratoga Hospital,Saratoga,Capital District Regional Office,Medical/Surgical,D2 is a 20-bed medical surgical unit,4,2.11,19,5,,,,,,,,
0818,Saratoga Hospital,Saratoga,Capital District Regional Office,Emergency Department,Full Service Emergency Department,,,,,10,1.27,37,4,,,,
0818,Saratoga Hospital,Saratoga,Capital District Regional Office,Medical/Surgical,"C-3 is a 20-bed medical surgical oncology and
hospice inpatient unit",,,,,4,1.89,18,5,4,1.89,18,5
0818,Saratoga Hospital,Saratoga,Capital District Regional Office,Medical/Surgical,D2 is a 20-bed medical surgical unit.,,,,,4,2.11,19,5,4,2.11,19,5
0818,Saratoga Hospital,Saratoga,Capital District Regional Office,Intensive Care,"The ICU is a 19 bed critical care area serving
Saratoga Hospital.",,,,,,,,,9,5.6,13,2
0829,Ellis Hospital,Schenectady,Capital District Regional Office,Emergency Department,Emergency Department,17.5,1.6,154,5,17.5,1.6,154,5,17.5,1.6,154,5
0829,Ellis Hospital,Schenectady,Capital District Regional Office,Intensive Care,E1/E2- ICU,12,4,22.8,2,12,4,22.8,2,12,4,22.8,2
0829,Ellis Hospital,Schenectady,Capital District Regional Office,Medical/Surgical,"A3- Orthopedics, Bariatrics, General Surgery",4.7,1.6,23.5,5,4.7,1.6,23.5,5,4.7,1.6,23.5,5
0829,Ellis Hospital,Schenectady,Capital District Regional Office,Medical/Surgical,"A4 Cardiac, Med/Surg",4.54,1.6,22.7,5,4.54,1.6,22.7,5,4.54,1.6,22.7,5
0829,Ellis Hospital,Schenectady,Capital District Regional Office,Medical/Surgical,A5- Pulmonary Diseases,5.14,1.6,25.7,5,5.14,1.6,25.7,5,5.14,1.6,25.7,5
0829,Ellis Hospital,Schenectady,Capital District Regional Office,Medical/Surgical,A6- Medical Care Unit,5.14,1.6,25.7,5,5.14,1.6,25.7,5,5.14,1.6,25.7,5
0829,Ellis Hospital,Schenectady,Capital District Regional Office,Medical/Surgical,C6- Neurological Unit,1.96,1.6,9.8,5,,,,,,,,
0829,Ellis Hospital,Schenectady,Capital District Regional Office,Medical/Surgical,C6- Pulmonary Diseases,,,,,1.96,1.6,9.8,5,1.96,1.6,9.8,5
0831,Sunnyview Hospital And Rehabilitation Center,Schenectady,Capital District Regional Office,Medical/Surgical,Medical Surgical - 3 Central,2,1.6,9,5,1.5,1.1,9,7,1,0.88,9,9
0858,Schuyler Hospital,Schuyler,Western Regional Office,Emergency Department,Emergency Department,2,1.3,10.47,5.24,2,1.18,9.44,4.72,2,1,2,1
0858,Schuyler Hospital,Schuyler,Western Regional Office,Medical/Surgical,Medical Surgical Unit,2,1.8,13,4.3,2,1.8,13,4.3,2,1.8,13,6.5
0866,Corning Hospital,Steuben,Western Regional Office,Emergency Department,"The ED offers 24 hour services with 22 beds and 2
triage rooms, located on the first floor.",8,1.03,63,4,8,0.68,98,4,6,0.92,52,4
0866,Corning Hospital,Steuben,Western Regional Office,Intensive Care,"8 bed ICU on second floor provides care to critically ill
medical and surgical patients.",3,4,6,2,3,4,6,2,3,4,6,2
0866,Corning Hospital,Steuben,Western Regional Office,Medical/Surgical,"2 East Med/Surg, 2nd floor, with 25 private rooms,
mostly medical patients with surgical overflow.",4,1.6,20,5,3.5,1.4,20,5.7,3,1.2,20,6.6
0866,Corning Hospital,Steuben,Western Regional Office,Medical/Surgical,"2 West Medical-Surgical unit with 25 private rooms,
mix of medical and surgical patients.",4,1.6,20,5,,,,,,,,
0866,Corning Hospital,Steuben,Western Regional Office,Medical/Surgical,"2 West Medical-Surgical with 25 private rooms, mix of
medical and surgical patients.",,,,,3.5,1.4,20,5.7,3,1.2,20,6.6
0870,St. James Hospital,Steuben,Western Regional Office,Emergency Department,Emergency Room,5,40,18,5,,,,,,,,
0870,St. James Hospital,Steuben,Western Regional Office,Medical/Surgical,Medical Surgical Unit/ICU,3,24,15,5,,,,,,,,
0870,St. James Hospital,Steuben,Western Regional Office,Emergency Department,Emergency room,,,,,5,40,20,4,3,24,5,5
0870,St. James Hospital,Steuben,Western Regional Office,Medical/Surgical,Medical Surgical unit/ICU,,,,,3,24,15,5,,,,
0870,St. James Hospital,Steuben,Western Regional Office,Medical/Surgical,medical surgical unit/ICU,,,,,,,,,3,24,15,5
0873,Ira Davenport Memorial Hospital,Steuben,Western Regional Office,Emergency Department,Hospital based Emergency Department,2.5,2,8,3.2,2.5,2,9,3.3,1.5,1.75,7,3
0873,Ira Davenport Memorial Hospital,Steuben,Western Regional Office,Medical/Surgical,medical surgical unit,1,1.75,3,4,,,,,1,1.75,3,4
0873,Ira Davenport Memorial Hospital,Steuben,Western Regional Office,Medical/Surgical,Medical surgical Unit,,,,,1,1.75,3,4,,,,
0885,Long Island Community Hospital,Suffolk,Metropolitan Area Regional Office,Emergency Department,LICH Emergency Department,14,2.65,42.29,3,,,,,,,,
0885,Long Island Community Hospital,Suffolk,Metropolitan Area Regional Office,Intensive Care,Medical Intensive Care Unit,7,4,14,2,7,4,14,2,7,4,14,2
0885,Long Island Community Hospital,Suffolk,Metropolitan Area Regional Office,Intensive Care,Surgical Intensive Care Unit,5,4,10,2,5,4,10,2,5,4,10,2
0885,Long Island Community Hospital,Suffolk,Metropolitan Area Regional Office,Medical/Surgical,2 North/South,10,1.45,55,5.5,10,1.45,55,5.5,10,1.45,55,5.5
0885,Long Island Community Hospital,Suffolk,Metropolitan Area Regional Office,Medical/Surgical,3 North,5,1.6,25,5,5,1.6,25,5,5,1.6,25,5
0885,Long Island Community Hospital,Suffolk,Metropolitan Area Regional Office,Medical/Surgical,3 South,5,1.52,26.4,5.3,5,1.52,26.4,5.3,5,1.52,26.4,5.3
0885,Long Island Community Hospital,Suffolk,Metropolitan Area Regional Office,Medical/Surgical,4 North,5,1.48,27,5.4,5,1.48,27,5.4,5,1.48,27,5.4
0885,Long Island Community Hospital,Suffolk,Metropolitan Area Regional Office,Medical/Surgical,4 South,2,1.33,12,6,2,1.33,12,6,2,1.33,12,6
0885,Long Island Community Hospital,Suffolk,Metropolitan Area Regional Office,Emergency Department,LICH- Emergency Department,,,,,19,2.65,57.39,3,15,2.65,45.31,3
0889,Stony Brook Southampton Hospital,Suffolk,Metropolitan Area Regional Office,Emergency Department,"16 bed, level 3 trauma center located on the East End
of Long Island, New York.",6,2.23,21.6,3.6,,,,,,,,
0889,Stony Brook Southampton Hospital,Suffolk,Metropolitan Area Regional Office,Intensive Care,"located on 2nd floor. Capacity 7 patients ; consisting
of a mix of med/surg/critical care patients",3,3.87,6.2,2,,,,,,,,
0889,Stony Brook Southampton Hospital,Suffolk,Metropolitan Area Regional Office,Medical/Surgical,"Located on the 2nd floor. 2 North has capacity of 40
patients with 40 tele-capable beds.",8,1.77,36.2,4.5,,,,,,,,
0889,Stony Brook Southampton Hospital,Suffolk,Metropolitan Area Regional Office,Medical/Surgical,"located on 3rd floor. Has capacity of 25 with 9 tele
capable beds. Mixed acuity of Med/surg/tele",5,1.78,22.5,4.5,,,,,,,,
0889,Stony Brook Southampton Hospital,Suffolk,Metropolitan Area Regional Office,Emergency Department,"Community Hospital 16 bed trauma level 3 located on
the East End of Long Island, New York.",,,,,10,3.3,33,5,,,,
0889,Stony Brook Southampton Hospital,Suffolk,Metropolitan Area Regional Office,Intensive Care,"ICU, located on 2nd flr, capacity 7 patients; consisting
of a mix of med/surg/critical care patients",,,,,3,3.9,6.2,2,3,3.9,6.2,2
0889,Stony Brook Southampton Hospital,Suffolk,Metropolitan Area Regional Office,Medical/Surgical,"3 North, located on 3rd flr .Capacity 24 mix SX cases,
9 tele-capable beds.",,,,,4,1.6,20,5,,,,
