pfi,hospital_name,county,region,unit_name,unit_description,day_LPN_count,day_LPN_hours_per_pt,evening_LPN_count,evening_LPN_hours_per_pt,night_LPN_count,night_LPN_hours_per_pt
0636,Crouse Hospital,Onondaga,Central Regional Office,Medical/Surgical,MED/SURG - 7 MEM,0,0,0,0,,
0636,Crouse Hospital,Onondaga,Central Regional Office,Emergency Department,Emergency Department,,,,,0,0
0636,Crouse Hospital,Onondaga,Central Regional Office,Intensive Care,3 Irving ICU,,,,,0,0
0636,Crouse Hospital,Onondaga,Central Regional Office,Medical/Surgical,4 Memorial Bariatrics,,,,,0,0
0636,Crouse Hospital,Onondaga,Central Regional Office,Medical/Surgical,5 South Irving General Surgical,,,,,0,0
0636,Crouse Hospital,Onondaga,Central Regional Office,Medical/Surgical,7 Memorial Medical/Surgical,,,,,0,0
0671,Geneva General Hospital,Ontario,Western Regional Office,Emergency Department,Emergency Department,0,0,0,0,0,0
0671,Geneva General Hospital,Ontario,Western Regional Office,Intensive Care,"ICU-census 50% ICU, 25% Intermediate Care, & 25%
med/tele-staffed accordingly",0,0,0,0,0,0
0671,Geneva General Hospital,Ontario,Western Regional Office,Medical/Surgical,2 East Medical,0,0,0,0,0,0
0671,Geneva General Hospital,Ontario,Western Regional Office,Medical/Surgical,3 North Medical/ Surgical,0,0,0,0,0,0
0676,Clifton Springs Hospital And Clinic,Ontario,Western Regional Office,Emergency Department,Emergency Department,1,1,1,1,1,1
0676,Clifton Springs Hospital And Clinic,Ontario,Western Regional Office,Intensive Care,Intensive Care Unit,0,0,0,0,0,0
0676,Clifton Springs Hospital And Clinic,Ontario,Western Regional Office,Medical/Surgical,1400 Med Surg / Telemetry,0,1,0,1,0,0
0678,F F Thompson Hospital,Ontario,Western Regional Office,Emergency Department,"A 24-bed unit, open 24/7 providing immediate, urgent
and emergent services, first floor.",0,0,0,0,0,0
0678,F F Thompson Hospital,Ontario,Western Regional Office,Intensive Care,"ICU - Intensive Care Unit built to care for intermediate
and critically ill patients on first floor.",0,0,,,,
0678,F F Thompson Hospital,Ontario,Western Regional Office,Medical/Surgical,"2 West - Medical Surgical unit caring for patients with
diverse diagnosis, second floor.",0,0,0,0,0,0
0678,F F Thompson Hospital,Ontario,Western Regional Office,Medical/Surgical,"3 East - Medical Surgical unit caring for patients with
diverse diagnosis, third floor.",0,0,0,0,0,0
0678,F F Thompson Hospital,Ontario,Western Regional Office,Medical/Surgical,"3 West - Medical Surgical unit caring for patients with
diverse diagnosis, third floor.",0,0,,,0,0
0678,F F Thompson Hospital,Ontario,Western Regional Office,Critical Care,"ICU - Intensive Care Unit built to care for intermediate
and critically ill patients on first floor.",,,0,0,0,0
0678,F F Thompson Hospital,Ontario,Western Regional Office,Medical/Surgical,"3 West - Medical Surgical unit caring for patients with
diverse diagnosis, third floor",,,0,0,,
0694,St Luke's Cornwall Hospital Newburgh,Orange,Metropolitan Area Regional Office,Intensive Care,Intensive Care Unit,0,0,0,0,0,0
0694,St Luke's Cornwall Hospital Newburgh,Orange,Metropolitan Area Regional Office,Medical/Surgical,7North,0,0,,,0,0
0694,St Luke's Cornwall Hospital Newburgh,Orange,Metropolitan Area Regional Office,Medical/Surgical,7 North,,,0,0,,
0699,Garnet Health Medical Center,Orange,Metropolitan Area Regional Office,Critical Care,"3 East (MICU) Pod 3 - (See separate scope of
service document)",0,0,0,0,0,0
0699,Garnet Health Medical Center,Orange,Metropolitan Area Regional Office,Critical Care,"3 East (MICU) Pod 4 - (See separate scope of
service document)",0,0,0,0,0,0
0699,Garnet Health Medical Center,Orange,Metropolitan Area Regional Office,Critical Care,"3 North Progressive Care (PCU) & Stepdown Unit
(SDU)) - (See separate scope of service document)",0,0,,,,
0699,Garnet Health Medical Center,Orange,Metropolitan Area Regional Office,Critical Care,"3 South (Progressive Care Unit) - (See separate
scope of service document)",0,0,0,0,,
0699,Garnet Health Medical Center,Orange,Metropolitan Area Regional Office,Critical Care,"3 West (SICU) Pod 2 - (See separate scope of
service document)",0,0,0,0,0,0
0699,Garnet Health Medical Center,Orange,Metropolitan Area Regional Office,Critical Care,"4 South Progressive Care Unit - (See separate scope
of service document)",0,0,0,0,0,0
0699,Garnet Health Medical Center,Orange,Metropolitan Area Regional Office,Critical Care,"CT ICU 3 West - Pod 1 - (See separate scope of
service document)",0,0,0,0,0,0
0699,Garnet Health Medical Center,Orange,Metropolitan Area Regional Office,Emergency Department,"Emergency Department, Children's ED, Behavioral
Health Access Center Units",0,0,0,0,0,0
0699,Garnet Health Medical Center,Orange,Metropolitan Area Regional Office,Medical/Surgical,"2 South Medical Surgical - (See separate scope of
service document)",0,0,,,,
0699,Garnet Health Medical Center,Orange,Metropolitan Area Regional Office,Medical/Surgical,"4 North Medical Surgical - (See separate scope of
service document)",0,0,0,0,0,0
0699,Garnet Health Medical Center,Orange,Metropolitan Area Regional Office,Medical/Surgical,"4 West Medical Surgical - (See separate scope of
service document)",0,0,0,0,0,0
0699,Garnet Health Medical Center,Orange,Metropolitan Area Regional Office,Medical/Surgical,"5 North Medical Surgical - (See separate scope of
service document)",0,0,0,0,0,0
0699,Garnet Health Medical Center,Orange,Metropolitan Area Regional Office,Medical/Surgical,"5 South Medical Surgical - (See separate scope of
service document)",0,0,0,0,,
0699,Garnet Health Medical Center,Orange,Metropolitan Area Regional Office,Critical Care,"3 North (Progressive Care - Stepdown Unit) - (See
separate scope of service document)",,,0,0,,
0699,Garnet Health Medical Center,Orange,Metropolitan Area Regional Office,Medical/Surgical,"2 South (Surgical) Medical Surgical - (See separate
scope of service document)",,,0,0,0,0
0699,Garnet Health Medical Center,Orange,Metropolitan Area Regional Office,Medical/Surgical,5 South Medical Surgical,,,,,0,0
0704,St Anthony Community Hospital,Orange,Metropolitan Area Regional Office,Critical Care,ICU: Intensive Care Unit,0,0,0,0,0,0
0704,St Anthony Community Hospital,Orange,Metropolitan Area Regional Office,Emergency Department,Emergency Department,0,0,0,0,0,0
0704,St Anthony Community Hospital,Orange,Metropolitan Area Regional Office,Medical/Surgical,"Medical Surgical, 1st Floor",0,0,,,,
0708,Bon Secours Community Hospital,Orange,Metropolitan Area Regional Office,Critical Care,ICU: Intensive Care Unit,0,0,0,0,0,0
0708,Bon Secours Community Hospital,Orange,Metropolitan Area Regional Office,Emergency Department,Emergency Department,0,0,0,0,0,0
0708,Bon Secours Community Hospital,Orange,Metropolitan Area Regional Office,Medical/Surgical,Medical Surgical Bariatrics,0,0,0,0,0,0
0708,Bon Secours Community Hospital,Orange,Metropolitan Area Regional Office,Medical/Surgical,"Medical Surgical, 3rd Floor",0,0,,,,
0708,Bon Secours Community Hospital,Orange,Metropolitan Area Regional Office,Medical/Surgical,Medical Surgical 3rd Floor,,,0,0,0,0
0718,Medina Memorial Hospital,Orleans,Western Regional Office,Medical/Surgical,"medical surgical telemetry unit for inpatients and also
service sub-acute rehab patients",1,24,,,,
0718,Medina Memorial Hospital,Orleans,Western Regional Office,Medical/Surgical,"medical surgical telemetry unit with sub acute rehab
patients",,,,,1,24
0727,Oswego Hospital,Oswego,Central Regional Office,Emergency Department,"Emergency Department that provides 24/7 Emergency
Care to the Community.",0.5,3.5,,,,
0727,Oswego Hospital,Oswego,Central Regional Office,Intensive Care,Intensive Care Unit,0,0,0,0,0,0
0727,Oswego Hospital,Oswego,Central Regional Office,Medical/Surgical,3 Med/Surg,2,0.94,,,2,0.94
0727,Oswego Hospital,Oswego,Central Regional Office,Medical/Surgical,4 Med/surg,2,0.94,2,0.94,,
0727,Oswego Hospital,Oswego,Central Regional Office,Emergency Department,Emergency Department,,,0.5,3.5,0,0
0727,Oswego Hospital,Oswego,Central Regional Office,Medical/Surgical,3 Med Surg,,,1,0.75,,
0727,Oswego Hospital,Oswego,Central Regional Office,Medical/Surgical,4 Med Surg,,,,,2,0.94
0739,A.O. Fox Memorial Hospital,Otsego,Capital District Regional Office,Emergency Department,15 bed emergency department,0,0,,,0,0
0739,A.O. Fox Memorial Hospital,Otsego,Capital District Regional Office,Medical/Surgical,"General inpatient unit that cares for a wide range of
adult patients with both medical and surgical",1,1.01,,,,
0739,A.O. Fox Memorial Hospital,Otsego,Capital District Regional Office,Medical/Surgical,25 bed medical surgical unit,,,,,1,0.51
0746,Mary Imogene Bassett Hospital,Otsego,Capital District Regional Office,Critical Care,Intensive Care Unit,0,0,,,0,0
0746,Mary Imogene Bassett Hospital,Otsego,Capital District Regional Office,Emergency Department,ED,0,0,,,0,0
0746,Mary Imogene Bassett Hospital,Otsego,Capital District Regional Office,Medical/Surgical,Medical 2,0,0,,,,
0746,Mary Imogene Bassett Hospital,Otsego,Capital District Regional Office,Medical/Surgical,Medical 3,1,1.8,,,0,0
0746,Mary Imogene Bassett Hospital,Otsego,Capital District Regional Office,Medical/Surgical,Surgical Unit,0,0,,,,
0746,Mary Imogene Bassett Hospital,Otsego,Capital District Regional Office,Medical/Surgical,Medical2,,,,,0,0
0746,Mary Imogene Bassett Hospital,Otsego,Capital District Regional Office,Medical/Surgical,Surgical unit,,,,,0,0
0752,Putnam Hospital,Putnam,Metropolitan Area Regional Office,Critical Care,"This is a mixed acuity unit with Intensive Care
Unit / ICU and Stepdown patients",0,0,,,,
0752,Putnam Hospital,Putnam,Metropolitan Area Regional Office,Emergency Department,"The ED is a 26 bed unit consisting of single & double
occupancy beds> The ED manages patients of any",0,0,,,,
0752,Putnam Hospital,Putnam,Metropolitan Area Regional Office,Medical/Surgical,"3 North - Provides direct care to hemodynamically
stable patients needing medical/surgical care",0,0,,,,
0752,Putnam Hospital,Putnam,Metropolitan Area Regional Office,Medical/Surgical,"4 North - providing direct care to hemodynamically
stable patients needing medical/surgical care",0,0,0,0,0,0
0752,Putnam Hospital,Putnam,Metropolitan Area Regional Office,Critical Care,"Intensive Care Unit / Stepdown this is a mixed unit
providing care to critically ill or unstable patients
requiring invasive and non-invasive monitori",,,0,0,,
0752,Putnam Hospital,Putnam,Metropolitan Area Regional Office,Emergency Department,"Unit Clerk, phlebotomist, physical therapist, case
management, radiology tech, Crisis workers, security,
transport aide",,,0,0,0,0
0752,Putnam Hospital,Putnam,Metropolitan Area Regional Office,Medical/Surgical,"3 North providing direct care to hemodynamically
stable patients needing medical/surgical care",,,0,0,,
0752,Putnam Hospital,Putnam,Metropolitan Area Regional Office,Critical Care,"Intensive Care Unit/ ICU this is a mixed acuity unit
providing direct patient care to critically ill or unstable
patients requiring invasive and non-i",,,,,0,0
0752,Putnam Hospital,Putnam,Metropolitan Area Regional Office,Medical/Surgical,3 North,,,,,0,0
0752,Putnam Hospital,Putnam,Metropolitan Area Regional Office,Medical/Surgical,"4 North- providing direct care to hemodynamically
stable patients needing medical/surgical care",,,,,0,0
0756,Samaritan Hospital,Rensselaer,Capital District Regional Office,Emergency Department,Emergency Department - 1 Pavilion,1.5,0.23,2,0.25,1,0.19
0756,Samaritan Hospital,Rensselaer,Capital District Regional Office,Intensive Care,Intensive Care Unit (ICU) - 2 Pavilion,0,0,0,0,0,0
0756,Samaritan Hospital,Rensselaer,Capital District Regional Office,Medical/Surgical,Medical Surgical - 4 Pavilion,1,0.31,1,0.31,1,0.31
0756,Samaritan Hospital,Rensselaer,Capital District Regional Office,Medical/Surgical,Medical Surgical - 5 Pavilion,1,0.3,1,0.3,1,0.3
0756,Samaritan Hospital,Rensselaer,Capital District Regional Office,Medical/Surgical,Medical Surgical - 6 Tower,0,0,0,0,0,0
0776,Montefiore Nyack,Rockland,Metropolitan Area Regional Office,Critical Care,medical intensive care unit-9 adult beds,0,0,,,,
0776,Montefiore Nyack,Rockland,Metropolitan Area Regional Office,Critical Care,surgical intensive care unit-11 beds adult,0,0,,,,
0776,Montefiore Nyack,Rockland,Metropolitan Area Regional Office,Emergency Department,"56 bed trauma designated adult/peds includes 12 bed
BH holding area",0,0,,,,
0776,Montefiore Nyack,Rockland,Metropolitan Area Regional Office,Medical/Surgical,"18 bed medical surgical unit located on the 4th floor of
hospital",0,0,,,,
0776,Montefiore Nyack,Rockland,Metropolitan Area Regional Office,Medical/Surgical,2D-18 bed medsurg/pediatric,0,0,,,,
0776,Montefiore Nyack,Rockland,Metropolitan Area Regional Office,Medical/Surgical,"4D 21 BED MEDICAL SURGICAL ADULT UNIT-
CHRONIC VENTILATOR CARE, ONCOLOGY
CARE.CHEMOTHERAPY",0,0,,,,
0776,Montefiore Nyack,Rockland,Metropolitan Area Regional Office,Medical/Surgical,"5D 31 bed adult medical surgical unit/ TJC certified
Joint center",0,0,,,,
0776,Montefiore Nyack,Rockland,Metropolitan Area Regional Office,Medical/Surgical,6D 30 bed adult medical surgical unit,0,0,0,0,0,0
0776,Montefiore Nyack,Rockland,Metropolitan Area Regional Office,Critical Care,Medical intensive care unit- 9 beds,,,0,0,,
0776,Montefiore Nyack,Rockland,Metropolitan Area Regional Office,Critical Care,surgical intensive care unit-11 beds,,,0,0,0,0
0776,Montefiore Nyack,Rockland,Metropolitan Area Regional Office,Emergency Department,"56 bed trauma designated inclusive of BH 12 bed
holding area",,,0,0,,
0776,Montefiore Nyack,Rockland,Metropolitan Area Regional Office,Medical/Surgical,2D- 18 bed medsurg/pediatric,,,0,0,,
0776,Montefiore Nyack,Rockland,Metropolitan Area Regional Office,Medical/Surgical,"4D 21 bed medical adult unit- ventilator care,
oncology care, chemotherapy",,,0,0,,
0776,Montefiore Nyack,Rockland,Metropolitan Area Regional Office,Medical/Surgical,"4maze 18 bed medical surgical unit on 4th flr of
hospital",,,0,0,,
0776,Montefiore Nyack,Rockland,Metropolitan Area Regional Office,Medical/Surgical,"5D 31 bed adult med surg unit...TJC accredited joint
center",,,0,0,,
0776,Montefiore Nyack,Rockland,Metropolitan Area Regional Office,Critical Care,medical intensive care unit 9 beds,,,,,0,0
0776,Montefiore Nyack,Rockland,Metropolitan Area Regional Office,Emergency Department,"56 bed trauma designated ED inclusive of a 12 bed
BH holding area",,,,,0,0
0776,Montefiore Nyack,Rockland,Metropolitan Area Regional Office,Medical/Surgical,2D -Medsurg/pediatrics 18 beds,,,,,0,0
0776,Montefiore Nyack,Rockland,Metropolitan Area Regional Office,Medical/Surgical,"4D 21 bed medical adult unit - chronic ventilator care
, oncology care, chemotherapy",,,,,0,0
0776,Montefiore Nyack,Rockland,Metropolitan Area Regional Office,Medical/Surgical,4maze 18 bed medical surgical located on 4th flr,,,,,0,0
0779,Good Samaritan Hospital Of Suffern,Rockland,Metropolitan Area Regional Office,Critical Care,Critical Care Unit (CCU),0,0,0,0,0,0
0779,Good Samaritan Hospital Of Suffern,Rockland,Metropolitan Area Regional Office,Critical Care,SICU: Surgical Intensive Care Unit,0,0,0,0,0,0
0779,Good Samaritan Hospital Of Suffern,Rockland,Metropolitan Area Regional Office,Emergency Department,Emergency Department,0,0,,,0,0
0779,Good Samaritan Hospital Of Suffern,Rockland,Metropolitan Area Regional Office,Medical/Surgical,3 Loria Medical-Surgical unit,1,1.25,,,,
0779,Good Samaritan Hospital Of Suffern,Rockland,Metropolitan Area Regional Office,Medical/Surgical,4 Loria Medical Surgical Unit,0,0,0,0,0,0
0779,Good Samaritan Hospital Of Suffern,Rockland,Metropolitan Area Regional Office,Emergency Department,"Located lobby/1st floor; level 3 trauma center
providing comprehensive stroke and cardiac care",,,0,0,,
0779,Good Samaritan Hospital Of Suffern,Rockland,Metropolitan Area Regional Office,Medical/Surgical,3 Loria Medical Surgical Unit,,,1,0,0,0
15684,Claxton-Hepburn Medical Center,St. Lawrence,Central Regional Office,Emergency Department,"16 bed Emergency Department, medical and
psychiatric care provided (we are a 9.39 ER)",0,0,0,0,0,0
15684,Claxton-Hepburn Medical Center,St. Lawrence,Central Regional Office,Intensive Care,"combined ICU/CCU, 6 bed, 3rd floor, care for critical
patients",0,0,0,0,0,0
15684,Claxton-Hepburn Medical Center,St. Lawrence,Central Regional Office,Medical/Surgical,"Med/surg, 17 staffed beds, 2nd floor, care of
med/surg/telemetry, 10 observation beds",1,1.5,1,0.35,2,0.7
0804,Massena Hospital,St. Lawrence,Central Regional Office,Emergency Department,Emergency care for general population,0,0,,,,
0804,Massena Hospital,St. Lawrence,Central Regional Office,Medical/Surgical,"First floor. Med/Surg unit providing care to geriatric,
general medical and detoxification.",1,0.44,1,0.44,1,0.44
0804,Massena Hospital,St. Lawrence,Central Regional Office,Emergency Department,General population,,,0,0,,
0804,Massena Hospital,St. Lawrence,Central Regional Office,Emergency Department,General Population,,,,,0,0
0812,Gouverneur Hospital,St. Lawrence,Central Regional Office,Emergency Department,"7 bed ER providing care to patients who require
emergency services",1,0.3,,,1,0.3
0812,Gouverneur Hospital,St. Lawrence,Central Regional Office,Medical/Surgical,"Med/Surg unit providing care to swing bed, general
medical, and detox patients",2,0.84,,,,
0812,Gouverneur Hospital,St. Lawrence,Central Regional Office,Emergency Department,"7 bed ER providing care to patients who require
emergency cervices",,,1,0.3,,
0812,Gouverneur Hospital,St. Lawrence,Central Regional Office,Medical/Surgical,Medical Surgical Unit,,,1.5,0.63,,
0812,Gouverneur Hospital,St. Lawrence,Central Regional Office,Medical/Surgical,"Med/surg unit providing care to swing bed, general
medical, and detox patients",,,,,1,0.42
